Date,Open,High,Low,Close,Adj Close,Volume
2005-03-08,87.667305,88.489487,87.667305,88.078392,50.716640,5321839
2005-03-09,87.973228,88.910133,87.963669,88.288719,50.837746,4718715
2005-03-10,88.288719,88.718925,88.040154,88.346077,50.870789,3579935
2005-03-11,88.193115,88.346077,87.189293,87.485657,50.375332,4701038
2005-03-14,87.476097,87.992355,87.476097,87.858505,50.590054,4116533
2005-03-15,87.954109,88.212234,87.189293,87.361374,50.303787,3831603
2005-03-16,86.749519,87.380501,86.281075,86.663483,49.901936,5298304
2005-03-17,86.510513,86.692162,85.755257,85.908218,49.467049,5817957
2005-03-18,85.908218,85.946465,85.172081,85.353729,49.147732,7888409
2005-03-21,85.487572,86.309753,85.344170,85.573616,49.274364,4604910
2005-03-22,85.669212,86.367111,85.334610,85.564056,49.268852,4657315
2005-03-23,86.013382,87.160614,85.869980,86.539200,49.830357,5723817
2005-03-24,86.806885,87.523903,86.711281,86.711281,49.929459,4787647
2005-03-28,86.720840,87.600380,86.634796,87.036331,50.116608,4276989
2005-03-29,86.749519,87.065010,86.214149,86.615677,49.874409,6349638
2005-03-30,86.347992,86.883362,86.347992,86.692162,49.918434,5495579
2005-03-31,86.481834,87.390060,86.252388,87.361374,50.303787,4621856
2005-04-01,87.466537,87.724663,86.080307,86.462715,49.786320,5984375
2005-04-04,86.118546,86.634796,85.822182,86.347992,49.720253,3909739
2005-04-05,86.261948,86.357552,85.334610,85.630974,49.307373,4778546
2005-04-06,85.133842,85.449333,84.808792,85.086044,48.993645,8197293
2005-04-07,85.086044,85.277245,84.225624,84.550667,48.685333,6648062
2005-04-08,84.397705,84.569794,83.652008,83.747612,48.222923,5417443
2005-04-11,83.508606,83.709366,82.304016,82.409180,47.452244,8678139
2005-04-12,82.122368,82.447418,81.424477,81.978966,47.204491,8817466
2005-04-13,81.988525,82.189293,80.535370,80.850861,46.554943,7416872
2005-04-14,80.793503,81.653923,79.799232,79.961761,46.042980,10900575
2005-04-15,75.525810,76.156792,72.973228,73.326958,42.222588,29189990
2005-04-18,73.757172,74.330788,72.791588,73.279160,42.195072,13864730
2005-04-19,73.594643,73.804970,71.940727,72.160614,41.551003,9685855
2005-04-20,72.160614,72.533463,68.690247,68.843208,39.640793,21303150
2005-04-21,69.789673,70.841301,69.598473,70.774376,40.752762,16970722
2005-04-22,70.965584,71.414917,70.038239,70.946465,40.851868,11489682
2005-04-25,71.797325,72.390060,70.793503,71.328873,41.072052,10689492
2005-04-26,71.395790,73.594643,71.367111,72.112808,41.523468,13058578
2005-04-27,72.275337,73.785851,72.179733,73.661568,42.415253,12166444
2005-04-28,73.661568,73.718925,72.323135,72.571701,41.787693,9026143
2005-04-29,73.661568,73.690247,72.571701,73.021034,42.046417,8522494
2005-05-02,73.499046,73.891014,72.686424,73.145317,42.117989,7565195
2005-05-03,73.403442,73.575523,72.590820,73.107079,42.095974,6481330
2005-05-04,73.231361,73.804970,73.135757,73.690247,42.431759,5765866
2005-05-05,74.569794,74.674950,72.017204,72.179733,41.562000,12940903
2005-05-06,72.237091,72.581261,71.673042,71.950287,41.539917,8106814
2005-05-09,71.950287,72.141495,71.424477,71.682602,41.385365,5875068
2005-05-10,71.462715,71.472275,69.827919,70.076485,40.458099,8349381
2005-05-11,70.391968,70.449333,69.321220,70.057358,40.447048,7233822
2005-05-12,70.296364,70.554497,69.311661,69.426384,40.082756,6340747
2005-05-13,69.340347,70.611855,69.330788,69.942642,40.380821,7479528
2005-05-16,69.875717,71.214149,69.875717,71.070747,41.032124,5754569
2005-05-17,70.678780,71.156792,70.105164,71.022942,41.004524,5371838
2005-05-18,71.701721,73.441681,71.405357,73.001915,42.147072,10783842
2005-05-19,73.135757,74.225624,73.011475,73.766731,42.588634,7353798
2005-05-20,73.881454,73.881454,73.001915,73.049713,42.174648,6620971
2005-05-23,72.944550,73.565964,72.657745,73.145317,42.229855,4978751
2005-05-24,72.791588,73.145317,72.237091,72.476097,41.843491,5921092
2005-05-25,72.103249,72.686424,71.864243,72.657745,41.948376,5735636
2005-05-26,73.087952,74.005737,72.934990,73.747612,42.577599,6100272
2005-05-27,73.718925,73.843208,73.164436,73.709366,42.555515,3309439
2005-05-31,73.900574,74.005737,72.179733,72.227531,41.699978,6714274
2005-06-01,72.246651,74.091782,72.246651,73.460800,42.411999,7720108
2005-06-02,73.374763,73.986618,73.307838,73.948372,42.693493,4210778
2005-06-03,73.671127,73.709366,72.409180,72.456978,41.832451,6432795
2005-06-06,72.466537,72.562141,71.625237,71.701721,41.396408,6253616
2005-06-07,71.701721,72.743790,71.701721,71.739960,41.418491,5467024
2005-06-08,71.739960,72.084129,71.347992,71.510513,41.286015,4476880
2005-06-09,71.300194,72.151054,70.965584,71.634796,41.357780,4626667
2005-06-10,71.462715,71.749519,70.841301,71.481834,41.269440,5121007
2005-06-13,71.223709,72.590820,71.175911,71.749519,41.424004,5978622
2005-06-14,71.749519,72.112808,71.443596,71.596558,41.335693,4513385
2005-06-15,72.370934,73.135757,71.845123,72.944550,42.113960,7430366
2005-06-16,73.040154,73.852776,72.954109,73.661568,42.527916,8200640
2005-06-17,74.282982,74.311661,73.021034,73.030594,42.163620,8989115
2005-06-20,72.686424,73.594643,72.246651,73.183556,42.251930,3917898
2005-06-21,73.326958,73.613770,72.762909,73.049713,42.174648,5584699
2005-06-22,73.451241,74.082214,73.298279,73.833649,42.627251,5906030
2005-06-23,73.432121,73.585083,71.759079,72.093689,41.622711,8123968
2005-06-24,71.864243,72.084129,70.745697,70.755257,40.849979,11288537
2005-06-27,70.755257,71.481834,70.267685,70.630974,40.778236,6788331
2005-06-28,70.583176,71.988525,70.219887,71.988525,41.562000,8565485
2005-06-29,71.950287,72.351814,71.338432,71.443596,41.247391,5772979
2005-06-30,71.510513,72.170174,70.812622,70.936905,40.954838,6408842
2005-07-01,71.032501,72.017204,71.032501,71.386230,41.214268,4553343
2005-07-05,71.108986,71.673042,70.898659,71.500954,41.280502,5420163
2005-07-06,71.510513,72.801147,71.128105,72.476097,41.843491,8377728
2005-07-07,71.845123,74.120461,71.701721,73.977058,42.710056,11252031
2005-07-08,73.977058,76.022942,73.747612,75.812622,43.769802,14058763
2005-07-11,75.908218,76.022942,75.066925,75.487572,43.582138,7517288
2005-07-12,75.717018,76.950287,75.697899,76.520073,44.178242,11448993
2005-07-13,77.590820,78.154877,77.590820,77.868073,44.956512,11861640
2005-07-14,78.393883,79.034416,78.393883,78.795410,45.491920,8939325
2005-07-15,78.804970,79.110901,77.934990,78.757172,45.469837,7995729
2005-07-18,78.384323,80.248566,78.087952,78.212234,45.155190,9106058
2005-07-19,80.994263,81.367111,80.019119,80.019119,46.198395,14800586
2005-07-20,79.541107,81.223709,79.340347,80.879539,46.695152,9752067
2005-07-21,80.879539,81.214149,79.732315,80.688339,46.584755,8645504
2005-07-22,80.286804,80.908218,80.172081,80.726578,46.606853,4780638
2005-07-25,80.286804,80.803062,80.229446,80.497131,46.474369,4662859
2005-07-26,80.449333,80.640533,80.162521,80.420647,46.430214,4751873
2005-07-27,80.114723,80.430206,79.168259,80.181641,46.292213,5085861
2005-07-28,79.875717,80.277245,79.608032,80.114723,46.253586,6474426
2005-07-29,79.636711,80.258125,79.560226,79.789673,46.065926,4529494
2005-08-01,79.349907,80.162521,79.206497,79.760994,46.049358,3832858
2005-08-02,79.608032,80.172081,79.388145,79.646271,45.983135,5628212
2005-08-03,79.646271,80.497131,79.455070,80.363289,46.397095,4451985
2005-08-04,80.066925,80.200768,79.330788,79.464630,45.878273,5491395
2005-08-05,79.110901,80.057358,79.091782,79.694077,46.010731,3885472
2005-08-08,79.741875,80.200768,79.369026,79.694077,46.121387,4627818
2005-08-09,79.732315,80.258125,79.292542,79.827919,46.198841,3968001
2005-08-10,79.971321,80.315491,78.365204,78.413002,45.379997,5650910
2005-08-11,78.326958,79.110901,78.030594,79.024857,45.734112,4780638
2005-08-12,78.537285,78.948372,78.451241,78.575523,45.474045,4579597
2005-08-15,78.298279,79.292542,78.021034,78.871895,45.645576,3588931
2005-08-16,78.460800,78.804970,77.523903,77.724663,44.981644,4610140
2005-08-17,77.820267,78.336517,77.284897,77.724663,44.981644,5076238
2005-08-18,77.533463,78.393883,77.246651,77.581261,44.898647,3884112
2005-08-19,77.782028,79.636711,77.782028,79.120461,45.789425,6779126
2005-08-22,79.110901,79.684509,78.250481,78.967499,45.700890,5394431
2005-08-23,79.063095,79.483749,78.011475,78.422562,45.385529,4184314
2005-08-24,77.944550,78.776291,77.657745,77.743790,44.992706,4620810
2005-08-25,77.868073,77.868073,77.170174,77.533463,44.870979,3771981
2005-08-26,77.256210,77.456978,76.730400,76.845123,44.472622,5260648
2005-08-29,76.481834,78.154877,76.386230,77.762909,45.003746,4210464
2005-08-30,77.437859,77.437859,76.462715,76.998085,44.561150,5935213
2005-08-31,76.816444,77.237091,76.357552,77.074570,44.605408,5649237
2005-09-01,76.634796,76.787766,75.850861,76.042068,44.007877,6684568
2005-09-02,76.003822,76.491394,75.965584,75.965584,43.963589,3849908
2005-09-06,76.195030,77.619499,76.195030,77.456978,44.826710,6595553
2005-09-07,77.151054,77.562141,76.787766,77.418739,44.804607,4305650
2005-09-08,77.705544,77.934990,76.959846,77.246651,44.704987,4474056
2005-09-09,77.304016,77.906311,76.978966,77.858505,45.059082,4165381
2005-09-12,77.466537,78.499046,77.437859,77.896751,45.081230,3862669
2005-09-13,77.906311,77.906311,76.978966,77.198853,44.677330,5272781
2005-09-14,77.198853,77.820267,76.883362,76.940727,44.527950,4066534
2005-09-15,76.892921,77.103249,76.166351,76.491394,44.267895,5087849
2005-09-16,76.845123,76.959846,76.319313,76.797325,44.444939,7975645
2005-09-19,76.233269,76.462715,75.535370,75.936905,43.947014,5385331
2005-09-20,75.783936,76.147224,75.172081,75.239006,43.543106,7449926
2005-09-21,74.569794,75.009560,73.967499,74.149139,42.912361,7453796
2005-09-22,74.149139,75.047798,73.900574,74.770554,43.271996,7186438
2005-09-23,74.282982,74.674950,74.091782,74.569794,43.155807,5684592
2005-09-26,74.866158,74.961761,73.546844,74.005737,42.829388,5683127
2005-09-27,73.776291,75.143402,73.766731,74.560226,43.150280,5752582
2005-09-28,74.627151,76.223709,74.627151,76.003822,43.985741,8104094
2005-09-29,75.764816,77.007645,75.401527,76.826004,44.461555,6171086
2005-09-30,76.500954,76.959846,76.453156,76.692162,44.384083,5791179
2005-10-03,76.692162,77.055450,76.003822,76.912048,44.511337,5541290
2005-10-04,77.103249,77.887192,76.414917,76.586998,44.323223,6657895
2005-10-05,76.586998,77.131927,76.061188,76.309753,44.162800,5228745
2005-10-06,76.309753,76.739960,75.239006,76.195030,44.096371,8504189
2005-10-07,76.720840,77.552582,76.567879,76.959846,44.539005,6412085
2005-10-10,77.667305,78.489487,77.514343,77.676865,44.953972,8245513
2005-10-11,78.632889,79.847038,78.365204,79.531548,46.027336,10231240
2005-10-12,79.110901,79.282982,78.346077,78.575523,45.474045,7929517
2005-10-13,78.107079,79.541107,78.107079,78.585083,45.479572,5785008
2005-10-14,78.967499,79.072655,78.011475,78.728493,45.562565,5830090
2005-10-17,78.738052,79.340347,78.326958,78.957932,45.695358,8331181
2005-10-18,80.621414,80.879539,79.684509,79.808792,46.187794,12599384
2005-10-19,78.785851,80.497131,78.757172,80.468452,46.569561,7847720
2005-10-20,80.305923,80.487572,79.235184,79.512428,46.016254,6017324
2005-10-21,79.426384,80.305923,79.263863,79.665390,46.104786,6297652
2005-10-24,79.493309,79.933075,78.967499,79.799232,46.182262,5734381
2005-10-25,79.426384,80.258125,79.072655,79.694077,46.121387,5641392
2005-10-26,79.321220,80.181641,79.082214,79.244743,45.861351,4467257
2005-10-27,78.900574,79.282982,78.632889,78.690247,45.540443,3876267
2005-10-28,78.699806,78.804970,76.959846,77.839386,45.048016,7260600
2005-10-31,77.925430,78.680687,77.724663,78.279160,45.302555,7877635
2005-11-01,78.250481,78.537285,77.715103,78.001915,45.142078,5913143
2005-11-02,77.629066,78.288719,77.093689,77.495216,44.848831,6743980
2005-11-03,77.963669,79.378586,77.734222,79.225624,45.850292,8044681
2005-11-04,79.263863,79.636711,79.015297,79.349907,45.922207,4007644
2005-11-07,79.445503,80.162521,79.416824,79.933075,46.259708,4660035
2005-11-08,79.741875,80.210327,79.455070,79.493309,46.115532,3972708
2005-11-09,79.072655,79.665390,78.862335,79.196938,45.943584,4117265
2005-11-10,79.063095,80.592735,78.680687,80.296364,46.581387,4949672
2005-11-11,80.497131,81.108986,80.449333,80.831741,46.891987,5064000
2005-11-14,80.544930,81.261948,80.411087,80.650093,46.786591,4095404
2005-11-15,80.334610,82.122368,80.334610,81.768639,47.435482,7145017
2005-11-16,81.692162,82.772469,81.634796,82.734222,47.995613,7002029
2005-11-17,82.390060,83.154877,81.988525,83.068832,48.189732,5537106
2005-11-18,84.130020,84.130020,83.336517,83.910133,48.677784,8353147
2005-11-21,83.747612,84.005737,83.183556,83.451241,48.411545,5029063
2005-11-22,83.059273,84.206497,83.059273,84.120461,48.799809,6052784
2005-11-23,84.244743,85.458893,84.082214,84.894836,49.249050,5647668
2005-11-25,85.038239,85.391968,84.722755,84.894836,49.249050,2300468
2005-11-28,84.894836,85.497131,84.847038,85.191208,49.420971,5437003
2005-11-29,85.258125,85.984703,85.105164,85.181641,49.415417,5383762
2005-11-30,85.133842,85.697899,84.827919,84.990440,49.304493,6298489
2005-12-01,85.229446,85.793503,85.133842,85.286804,49.476440,4883251
2005-12-02,85.086044,85.229446,84.474190,84.751434,49.165844,4948103
2005-12-05,84.512428,84.751434,83.852776,84.541107,49.043835,4208686
2005-12-06,84.665390,85.889099,84.665390,85.219887,49.437607,5095589
2005-12-07,85.086044,85.965584,84.560226,84.818359,49.204689,5527064
2005-12-08,84.674950,85.000000,82.858505,83.652008,48.528049,6053202
2005-12-09,82.982796,83.269600,82.533463,83.145317,48.234116,6759043
2005-12-12,83.183556,83.508606,81.988525,82.179733,47.673969,6322129
2005-12-13,80.783936,81.166351,79.827919,80.028679,46.426090,13122384
2005-12-14,79.971321,80.258125,79.302101,79.474190,46.104427,7491243
2005-12-15,79.235184,79.952202,79.110901,79.856598,46.326256,6439071
2005-12-16,80.200768,80.305923,79.349907,79.703636,46.237526,7738517
2005-12-19,79.569794,79.923515,79.015297,79.120461,45.899216,5214728
2005-12-20,79.302101,79.445503,78.451241,78.852776,45.743931,5518905
2005-12-21,78.833649,80.305923,78.833649,79.464630,46.098873,7161753
2005-12-22,78.977058,79.569794,78.680687,79.560226,46.154327,6875986
2005-12-23,80.305923,80.497131,79.722755,79.808792,46.298538,3782545
2005-12-27,79.808792,80.783936,79.244743,79.340347,46.026772,4579179
2005-12-28,79.445503,79.894836,79.158699,79.388145,46.054516,4013293
2005-12-29,79.158699,79.407265,78.604210,78.776291,45.699554,4140486
2005-12-30,78.250481,78.862335,77.973228,78.585083,45.588623,5699654
2006-01-03,78.824089,78.919693,77.256210,78.451241,45.510986,12253995
2006-01-04,78.585083,78.871895,77.753349,78.346077,45.449982,10285109
2006-01-05,77.820267,79.254303,77.676865,78.871895,45.755035,7545216
2006-01-06,80.258125,81.290634,79.741875,81.214149,47.113808,8573957
2006-01-09,80.210327,80.544930,79.713196,80.047798,46.437176,7166251
2006-01-10,79.493309,80.420647,79.464630,80.372849,46.625736,5962200
2006-01-11,80.659653,81.080307,79.732315,80.468452,46.681217,6042114
2006-01-12,80.133842,80.267685,79.732315,79.894836,46.348442,5150609
2006-01-13,79.349907,79.780113,78.871895,79.512428,46.126602,7239994
2006-01-17,79.158699,79.502869,78.910133,79.349907,46.032314,9119446
2006-01-18,80.305923,80.975143,79.847038,80.114723,46.476006,11490101
2006-01-19,80.439774,80.678780,79.369026,79.435944,46.082237,6781741
2006-01-20,79.388145,79.397705,77.676865,77.782028,45.122776,9001667
2006-01-23,77.753349,78.317398,77.361374,77.829826,45.150497,6395349
2006-01-24,77.810707,78.537285,77.246651,77.294456,44.839909,6348174
2006-01-25,77.485657,78.030594,77.065010,77.351814,44.873173,6667518
2006-01-26,77.915871,78.059273,77.045891,77.170174,44.767826,8169469
2006-01-27,77.198853,78.173996,77.198853,77.456978,44.934200,6384156
2006-01-30,76.682602,78.212234,76.682602,78.040154,45.272507,5570055
2006-01-31,77.915871,78.393883,77.600380,77.724663,45.089497,7083094
2006-02-01,77.342255,78.623329,77.103249,78.336517,45.444427,5668588
2006-02-02,77.868073,78.001915,77.342255,77.657745,45.050663,6483108
2006-02-03,77.007645,77.217972,76.214149,76.453156,44.351856,10305192
2006-02-06,76.424477,76.434036,75.458893,76.013382,44.096752,10008651
2006-02-07,76.003822,76.663483,75.812622,76.338432,44.285328,5488676
2006-02-08,77.036331,77.342255,76.711281,77.246651,44.924706,5260543
2006-02-09,76.864243,77.246651,76.003822,76.864243,44.702312,7959223
2006-02-10,76.864243,77.877632,76.673042,77.753349,45.219383,5619007
2006-02-13,77.753349,78.307838,76.653923,76.902489,44.724537,5499240
2006-02-14,77.007645,77.868073,76.816444,77.523903,45.085941,6354973
2006-02-15,77.304016,77.915871,76.959846,77.294456,44.952518,5284392
2006-02-16,77.131927,77.351814,76.606117,77.351814,44.985878,5554783
2006-02-17,77.351814,77.466537,76.606117,77.160614,44.874676,5542545
2006-02-21,76.577438,77.198853,76.453156,76.959846,44.757912,6106548
2006-02-22,76.481834,78.059273,76.453156,77.772469,45.230507,5537838
2006-02-23,77.629066,77.762909,76.520073,76.673042,44.591114,5208452
2006-02-24,77.103249,77.103249,76.338432,76.577438,44.535507,4082747
2006-02-27,76.453156,77.332695,76.434036,77.084129,44.830193,3961202
2006-02-28,76.577438,77.007645,76.204590,76.711281,44.613365,6234892
2006-03-01,76.673042,77.256210,76.271507,76.386230,44.424301,5410226
2006-03-02,76.051628,76.682602,76.042068,76.424477,44.446568,4622065
2006-03-03,76.013382,77.275337,76.013382,76.443596,44.457676,4554702
2006-03-06,76.395790,77.093689,76.386230,76.481834,44.479927,4926137
2006-03-07,76.491394,77.237091,76.347992,76.759079,44.641151,4530017
2006-03-08,76.720840,78.011475,76.720840,77.571701,45.113766,5826115
2006-03-09,77.686424,78.374763,77.246651,77.456978,45.047028,4508992
2006-03-10,77.466537,78.632889,77.466537,77.982796,45.352848,5007411
2006-03-13,77.973228,78.776291,77.868073,78.326958,45.553001,4781684
2006-03-14,77.925430,79.340347,77.887192,79.235184,46.081192,4725828
2006-03-15,79.015297,80.076485,79.005737,79.713196,46.359196,5617438
2006-03-16,79.760994,80.038239,78.977058,79.225624,46.075638,4497277
2006-03-17,79.684509,79.741875,79.177818,79.636711,46.314701,6709462
2006-03-20,79.455070,80.066925,79.340347,79.904396,46.470398,4048334
2006-03-21,80.133842,81.252388,79.904396,80.124283,46.598267,7744898
2006-03-22,79.684509,80.956024,79.684509,80.736137,46.954117,5197156
2006-03-23,80.525810,80.564056,79.282982,79.541107,46.259098,5340667
2006-03-24,79.340347,80.038239,79.340347,79.694077,46.348072,4391945
2006-03-27,79.330788,79.598473,78.948372,79.426384,46.192375,4089965
2006-03-28,79.216064,79.722755,78.671127,78.804970,45.830986,4715996
2006-03-29,78.585083,79.875717,78.585083,79.474190,46.220207,4594137
2006-03-30,79.235184,80.019119,79.187378,79.541107,46.259098,4672482
2006-03-31,79.302101,79.923515,78.671127,78.843208,45.853226,6131652
2006-04-03,79.082214,79.913956,79.015297,79.407265,46.181263,4311194
2006-04-04,79.397705,80.095604,79.158699,79.780113,46.398087,4030238
2006-04-05,79.665390,80.736137,79.655830,80.468452,46.798424,5777999
2006-04-06,80.019119,80.611855,79.694077,80.124283,46.598267,5171529
2006-04-07,79.923515,80.114723,78.814529,78.852776,45.858791,5583025
2006-04-10,78.652008,79.101341,78.393883,78.489487,45.647518,3794574
2006-04-11,78.231361,78.451241,77.198853,77.590820,45.124859,6233846
2006-04-12,77.533463,77.791588,77.084129,77.198853,44.896912,4084839
2006-04-13,77.609940,78.967499,77.552582,78.374763,45.580795,5020486
2006-04-17,78.317398,79.273422,77.820267,78.049713,45.391747,4847373
2006-04-18,78.288719,79.856598,78.107079,79.646271,46.320255,8269467
2006-04-19,80.258125,80.305923,77.686424,78.260040,45.514069,11040216
2006-04-20,78.059273,79.206497,78.049713,78.413002,45.603035,6524111
2006-04-21,78.862335,78.871895,77.801147,78.068832,45.402866,6398800
2006-04-24,77.724663,78.785851,77.533463,78.499046,45.653069,6907889
2006-04-25,78.346077,79.254303,78.011475,79.034416,45.964443,7171690
2006-04-26,79.196938,79.808792,79.072655,79.684509,46.342522,6954645
2006-04-27,79.063095,80.688339,79.063095,80.191208,46.637184,8550318
2006-04-28,79.837479,79.942642,78.374763,78.718925,45.780952,8579083
2006-05-01,78.957932,79.646271,78.489487,78.613770,45.719776,6287611
2006-05-02,78.499046,79.101341,78.393883,78.795410,45.825424,4535874
2006-05-03,78.910133,79.627151,78.824089,79.063095,45.981121,5984271
2006-05-04,79.225624,79.435944,78.776291,78.804970,45.830986,4149377
2006-05-05,79.302101,79.674950,79.063095,79.617592,46.303581,4711707
2006-05-08,78.967499,79.560226,78.680687,79.244743,46.253365,4033899
2006-05-09,78.862335,79.627151,78.785851,79.569794,46.443085,4260149
2006-05-10,79.254303,79.665390,78.967499,79.254303,46.258945,3588198
2006-05-11,79.015297,79.435944,78.824089,78.833649,46.013435,5517127
2006-05-12,78.843208,80.009560,78.680687,78.766731,45.974377,5947242
2006-05-15,78.202675,79.493309,78.202675,79.244743,46.253365,6042114
2006-05-16,79.349907,79.588913,78.460800,78.546844,45.846035,4659721
2006-05-17,78.154877,78.594643,77.456978,77.695984,45.349384,6209056
2006-05-18,76.959846,77.772469,76.510513,77.112808,45.008991,5694006
2006-05-19,77.304016,77.437859,76.013382,76.749519,44.796967,7341979
2006-05-22,76.319313,76.806885,75.908218,76.500954,44.651878,6538441
2006-05-23,76.720840,77.724663,76.137665,76.319313,44.545845,5236694
2006-05-24,75.860420,76.520073,75.583176,76.271507,44.517948,7729522
2006-05-25,76.376671,76.653923,76.147224,76.615677,44.718830,4178770
2006-05-26,76.634796,77.304016,76.195030,77.198853,45.059242,3745517
2006-05-30,76.816444,77.399620,76.625237,76.634796,44.730015,5281359
2006-05-31,76.625237,77.275337,76.108986,76.386230,44.584923,6678605
2006-06-01,76.376671,77.313576,76.300194,77.141495,45.025742,5090359
2006-06-02,76.959846,77.017204,75.669212,76.022942,44.372864,7564986
2006-06-05,75.621414,76.520073,75.535370,75.583176,44.116211,5811367
2006-06-06,75.583176,76.386230,75.047798,76.252388,44.506794,7584128
2006-06-07,76.271507,77.189293,75.640533,75.669212,44.166405,8289341
2006-06-08,75.095604,76.080307,73.374763,73.642448,42.983429,14094222
2006-06-09,73.843208,74.665390,73.661568,74.216064,43.318245,6417628
2006-06-12,74.216064,74.655830,73.623329,73.632889,42.977852,5151445
2006-06-13,73.747612,74.502869,73.441681,73.546844,42.927643,7713309
2006-06-14,73.546844,74.426384,73.546844,74.292542,43.362873,6316376
2006-06-15,74.426384,75.315491,73.565964,75.105164,43.837200,6986652
2006-06-16,74.990440,75.076485,74.158699,74.521988,43.496803,8507641
2006-06-19,74.474190,74.856598,73.938812,74.254303,43.340557,5545997
2006-06-20,74.416824,74.856598,73.852776,74.560226,43.519119,6406227
2006-06-21,74.560226,75.105164,74.550667,74.856598,43.692093,5814819
2006-06-22,74.722755,74.923515,73.613770,73.795410,43.072708,5819630
2006-06-23,73.757172,74.416824,73.556404,73.709366,43.022495,4728548
2006-06-26,73.652008,74.110901,73.422562,73.757172,43.050392,3606608
2006-06-27,73.919693,74.187378,72.963669,73.260040,42.760239,5854253
2006-06-28,73.164436,73.231361,72.715103,73.193115,42.721176,4594137
2006-06-29,73.508606,74.378586,73.193115,74.177818,43.295910,5699549
2006-06-30,74.282982,74.502869,73.413002,73.441681,42.866264,8275638
2006-07-03,74.130020,74.827919,73.871895,74.588913,43.535866,3323456
2006-07-05,74.569794,74.942642,74.110901,74.349907,43.396355,4233999
2006-07-06,74.177818,75.076485,74.158699,74.655830,43.574944,4532423
2006-07-07,74.655830,74.655830,72.772469,73.059273,42.643051,6947114
2006-07-10,72.829826,73.451241,72.533463,73.298279,42.782547,7483816
2006-07-11,72.896751,73.279160,72.122368,73.107079,42.670952,6366479
2006-07-12,72.724663,72.944550,71.529640,72.160614,42.118519,8757217
2006-07-13,71.711281,71.969406,70.583176,70.975143,41.426594,9157416
2006-07-14,70.975143,71.032501,70.143402,70.334610,41.052738,7277859
2006-07-17,70.124283,70.688339,69.980881,70.458893,41.125252,7136544
